layer,node,SIR
3,3715,1.021
1,421,1.026
2,421,11.149
3,421,13.935
2,3969,2.85
3,3969,3.065
1,133,1.016
2,133,1.71
3,133,1.328
3,6306,1.009
2,4221,1.01
3,4221,1.056
2,1524,1.668
3,1524,1.292
2,3009,1.111
3,3009,1.048
2,1940,2.908
3,1940,1.407
2,2782,1.091
3,2782,1.467
2,2735,2.595
3,2735,1.166
3,5910,1.011
3,6013,1.015
1,347,1.027
2,347,2.56
3,347,1.381
2,2635,3.282
3,2635,1.78
2,5072,2.655
3,5072,1.045
3,6367,1.019
2,4688,1.027
3,4688,1.287
2,4104,1.017
3,4104,1.018
1,607,1.026
2,607,3.855
3,607,3.487
2,1733,1.81
3,5960,1.066
1,153,1.19
2,153,1.107
3,153,2.021
2,3536,3.328
3,3536,2.143
2,795,12.506
3,795,2.32
3,5640,1.152
2,2330,2.748
3,2330,1.529
2,2324,1.17
3,2324,1.012
2,4885,2.155
3,4885,1.247
2,5417,2.934
3,5417,2.765
2,4845,2.857
3,4845,1.062
3,6349,1.068
2,1293,1.121
3,1293,1.378
2,2982,1.31
2,1959,1.019
3,1959,1.232
2,5081,1.03
3,5081,1.028
2,5006,2.438
3,5006,1.013
2,4412,1.02
3,4412,1.235
1,500,1.012
2,500,2.936
3,500,1.304
2,3003,1.019
3,3003,1.024
2,2657,3.882
3,2657,3.555
2,3347,2.637
3,3347,2.409
1,276,1.015
2,276,3.105
3,276,1.063
2,2973,1.197
3,2973,1.024
2,830,5.963
3,830,3.932
1,19,1.018
2,19,3.161
3,19,1.582
2,4545,1.817
2,1967,1.028
3,1967,1.367
2,1779,2.832
3,1779,1.095
2,3179,1.474
3,5851,1.302
3,5756,1.061
2,2602,4.058
3,2602,3.458
2,1356,2.51
3,1356,1.234
2,2969,6.193
3,2969,3.959
2,961,3.022
2,1709,1.025
3,1709,1.115
2,2297,5.25
3,2297,7.504
2,1399,2.283
3,1399,1.015
2,3459,1.02
3,3459,1.014
2,1187,6.567
3,1187,1.747
2,1801,1.275
3,1801,1.348
2,1601,2.944
3,1601,1.542
1,137,1.042
2,137,2.052
3,137,1.857
1,479,1.015
2,479,2.708
3,479,1.753
2,783,8.044
3,783,6.336
2,1860,2.509
3,1860,1.208
2,1146,1.675
3,1146,1.101
2,1745,2.767
3,1745,2.169
2,3509,2.139
3,3509,1.255
2,3171,4.145
3,3171,1.633
1,394,1.015
2,394,2.907
3,394,2.435
1,595,1.019
2,595,4.189
3,595,5.155
2,4430,2.665
3,4430,1.017
3,6264,1.016
2,1782,4.186
3,1782,2.196
3,5993,1.017
2,4784,1.038
3,4784,1.022
2,2039,5.307
3,2039,3.614
2,5537,1.013
3,5537,1.021
2,4971,1.809
3,4971,1.413
1,166,1.024
3,166,1.231
3,5732,1.141
2,2880,2.278
3,2880,1.214
2,1583,2.265
3,1583,1.67
2,3159,4.933
2,695,4.103
3,695,3.968
1,249,1.117
2,249,5.305
3,249,3.414
2,5500,2.449
2,4670,1.889
2,5332,1.735
3,5332,1.134
2,3371,1.615
3,3371,1.135
2,2688,3.237
3,2688,3.462
2,3574,1.013
3,3574,1.09
2,4314,1.841
3,4314,1.012
2,2610,1.515
3,2610,1.141
2,4253,1.052
3,4253,1.048
2,3155,2.532
3,3155,1.714
3,6142,1.012
2,4659,2.546
3,4659,1.093
2,871,2.195
3,871,1.188
2,3582,3.873
3,3582,1.759
3,6219,1.034
2,4686,1.37
3,4686,1.535
3,6103,1.112
1,61,1.012
2,61,1.472
3,61,1.527
2,2872,4.029
3,2872,5.866
2,1352,1.894
2,3562,1.018
3,3562,1.016
2,1301,2.879
3,1301,1.166
2,5573,2.386
3,5573,1.159
2,5091,1.926
3,5091,1.064
1,622,1.025
3,622,1.013
2,4519,1.046
3,4519,1.235
2,3508,2.093
3,5757,1.265
2,2752,1.563
3,2752,1.033
2,3590,1.029
3,3590,1.469
2,1710,1.721
3,1710,1.31
2,990,7.328
3,990,5.566
2,4704,1.056
3,4704,1.045
2,1790,3.185
3,1790,2.9
2,1136,3.139
3,1136,1.413
2,5268,1.023
3,5268,1.067
2,5112,1.009
3,5112,1.045
1,168,1.02
2,168,5.989
3,168,3.892
2,4609,1.106
3,4609,1.047
2,2980,1.372
3,2980,1.393
2,3595,7.914
3,3595,15.685
2,4371,3.807
3,4371,3.077
2,3405,1.052
3,3405,1.015
3,6257,1.084
2,965,1.815
3,965,1.075
2,4488,6.519
3,4488,6.464
2,1333,1.105
3,1333,1.028
2,5588,2.577
3,5588,1.017
2,2249,2.431
3,2249,1.495
1,517,1.016
2,517,1.337
3,517,1.148
2,2802,1.143
3,2802,1.592
2,3358,1.1
3,5609,1.023
2,5148,1.024
3,5148,1.078
1,656,1.012
2,656,2.212
3,656,1.186
2,1557,1.14
3,1557,1.056
2,3771,2.919
3,3771,2.735
2,4428,1.011
3,4428,1.009
3,6005,1.032
2,5319,2.328
2,1056,3.541
3,1056,4.345
1,369,1.011
2,369,2.233
3,369,1.026
2,855,5.423
2,3538,1.823
3,3538,1.151
2,2760,1.011
2,2274,4.549
3,2274,4.02
2,2852,1.039
3,2852,1.249
2,2210,1.105
3,2210,1.014
3,6153,1.053
2,4742,1.089
3,4742,1.031
2,1065,1.183
3,1065,1.081
2,3387,2.647
3,3387,1.849
2,5152,4.482
3,5152,2.685
2,2992,1.044
3,2992,1.101
1,583,1.019
2,583,1.214
3,583,1.429
1,29,1.011
2,29,6.351
3,29,4.592
2,1044,5.752
3,1044,3.151
2,3805,2.944
3,3805,1.261
1,489,1.017
2,489,1.7
3,489,1.322
2,5241,1.707
3,5241,1.035
1,96,1.146
2,96,4.87
3,96,7.771
2,4502,1.044
3,4502,1.067
2,2037,1.315
3,2037,1.304
2,3223,1.474
3,3223,1.08
2,1697,4.933
3,1697,5.982
2,2726,1.548
3,2726,1.749
3,5676,1.042
2,1624,1.064
3,1624,1.186
2,1974,1.313
3,1974,1.876
2,4328,1.786
3,6234,1.035
2,2265,3.164
3,2265,2.73
2,5379,1.093
3,5379,1.225
2,1295,1.224
3,1295,1.075
1,82,1.02
2,82,5.699
3,82,4.555
2,4528,1.978
3,4528,1.016
2,3150,1.822
3,3150,1.106
2,1629,3.548
3,1629,1.848
2,3203,1.051
3,3203,1.021
2,3848,4.328
3,3848,2.978
2,4238,1.804
3,4238,1.259
2,1034,2.986
3,1034,1.323
2,4152,1.936
3,4152,1.693
2,5219,1.412
3,5219,1.649
2,4029,4.112
3,4029,2.85
2,4369,1.543
3,4369,1.328
2,4917,1.083
3,4917,1.116
3,6011,1.013
2,788,3.224
3,788,1.777
2,3175,4.457
3,3175,7.435
2,2748,2.061
3,2748,1.056
2,1247,3.498
3,1247,1.292
3,6218,1.014
2,3452,1.177
3,3452,1.311
3,6110,1.303
2,3249,1.989
3,3249,1.05
2,5070,3.711
3,5070,4.401
2,5068,1.057
3,5068,1.036
2,2950,3.348
3,2950,2.793
3,5660,1.054
3,6208,1.04
2,4265,1.072
2,1024,1.152
3,1024,1.204
2,854,4.905
3,854,3.571
2,2187,1.138
3,2187,1.051
2,5137,2.156
3,5137,1.105
2,3605,2.194
2,4487,1.085
3,4487,1.08
1,254,1.015
2,254,1.239
3,254,1.102
2,2527,3.034
3,2527,2.434
2,5492,1.15
2,800,3.365
3,800,1.882
2,3062,1.069
3,3062,1.035
3,5751,1.063
2,3450,2.759
3,3450,2.108
2,986,8.176
3,986,8.078
2,3690,2.203
3,3690,1.048
2,4746,1.561
3,4746,1.021
2,1634,4.524
3,1634,4.857
2,4306,3.92
3,4306,1.97
2,4862,2.18
3,4862,1.085
3,5870,1.128
2,4048,2.443
3,4048,1.268
2,942,7.72
3,942,10.858
3,5984,1.019
3,5878,1.031
2,5347,1.028
3,5347,1.019
3,6171,1.041
2,2692,2.004
3,2692,1.021
2,1815,2.171
3,1815,1.174
2,2522,1.272
3,2522,1.047
3,5781,1.061
2,2879,1.839
3,2879,1.216
2,2909,3.691
3,2909,2.838
1,286,1.028
2,286,2.958
3,286,1.138
2,2406,2.902
3,2406,1.19
2,3423,1.764
3,5889,1.301
2,4073,1.492
3,4073,1.858
2,3830,1.017
3,3830,1.015
2,4130,2.059
3,4130,1.324
1,418,1.028
2,418,2.832
3,418,1.396
3,6406,1.014
2,4476,1.821
3,4476,1.344
2,820,6.272
3,820,2.418
2,1714,2.557
3,1714,2.277
2,1489,2.072
3,1489,2.092
3,5706,1.111
2,1248,1.024
3,1248,1.21
2,5367,1.711
3,5367,1.053
2,3610,1.58
3,3610,1.129
2,2746,3.768
3,2746,2.039
2,3556,1.137
3,3556,1.086
2,2770,1.114
3,2770,1.064
2,4859,1.008
3,4859,1.056
2,1498,2.529
3,1498,3.692
2,1592,2.641
3,1592,1.03
2,4596,1.197
3,4596,1.474
1,519,1.012
2,4056,1.98
2,1874,1.878
3,1874,2.509
1,541,1.013
2,541,4.026
3,541,2.644
2,4272,1.058
2,3165,2.713
3,3165,3.053
3,6232,1.046
2,4665,1.017
3,4665,1.021
2,2829,4.873
3,2829,10.017
2,5179,1.016
2,1964,9.527
3,1964,17.374
2,3571,1.013
3,3571,1.015
1,531,1.022
2,531,3.81
3,531,3.944
2,3625,1.385
3,3625,2.077
2,4557,1.406
2,2259,1.021
3,2259,1.107
1,343,1.012
2,343,3.033
3,343,1.484
2,4429,1.021
3,4429,1.336
2,750,34.498
3,750,28.045
2,3529,4.229
3,3529,3.563
2,998,5.662
3,998,6.62
2,4534,1.91
3,4534,1.089
1,446,1.023
2,446,3.291
3,446,3.021
3,5622,1.015
2,2266,2.169
3,2266,1.129
2,5572,3.591
2,4813,1.44
3,4813,1.1
2,4229,2.131
3,4229,1.06
2,1998,2.898
3,1998,1.679
2,4805,1.031
3,4805,1.324
2,5177,1.011
3,5177,1.122
1,75,1.072
2,75,2.223
3,75,2.257
2,3214,1.595
3,3214,1.017
3,6312,1.022
2,1838,1.538
3,1838,1.298
2,2093,2.388
3,2093,1.065
2,3327,1.014
3,3327,1.026
2,2177,2.928
3,2177,1.25
2,2317,2.539
3,2317,1.167
3,6042,1.023
2,5419,2.289
3,5419,1.057
2,2653,1.019
3,2653,1.042
2,1865,1.864
3,1865,1.861
2,5138,1.026
3,5138,1.035
2,723,4.114
3,723,1.567
2,1811,1.151
3,1811,1.45
2,1082,3.393
2,1094,4.235
3,1094,2.685
2,914,2.98
3,914,1.428
2,2842,1.533
3,2842,1.039
1,44,1.014
3,44,1.014
2,2102,2.54
3,2102,1.018
3,6303,1.028
2,2934,1.108
3,2934,1.096
2,3821,1.04
2,2202,2.417
3,2202,1.049
2,4361,3.488
3,4361,2.627
2,2061,1.551
3,2061,1.064
2,4459,1.206
2,2390,1.031
3,2390,1.042
2,3641,2.419
3,3641,1.16
1,585,1.001
2,3540,2.74
3,3540,1.159
2,3956,2.759
3,3956,1.061
3,6358,1.045
2,4642,1.415
3,4642,1.044
2,768,3.871
3,768,4.536
3,5662,1.618
3,6166,1.015
2,2791,1.473
3,2791,1.224
3,6139,1.029
2,1721,2.789
3,1721,1.256
2,3814,1.048
2,3971,1.134
2,908,1.042
3,908,3.059
2,4067,3.859
3,4067,2.045
2,5334,1.036
1,379,1.016
2,379,1.251
3,379,1.135
2,2380,2.979
3,2380,1.548
3,5618,1.089
3,6212,1.12
2,2440,1.014
3,2440,1.02
2,4617,1.327
3,4617,2.379
2,2258,1.035
3,2258,1.076
2,3318,1.041
3,3318,1.246
2,3767,5.042
3,3767,7.232
2,5309,2.305
3,5309,1.435
2,3114,2.461
3,3114,1.017
2,1849,3.631
3,1849,1.057
2,4171,1.499
3,4171,1.016
2,1563,1.031
3,1563,1.324
2,2163,2.838
3,2163,1.181
3,5890,1.11
2,1835,2.536
3,1835,1.355
2,3040,2.322
3,3040,1.045
2,5028,2.445
3,5028,2.31
1,577,1.012
2,577,1.027
3,577,1.076
2,1911,1.064
3,1911,1.057
2,1038,5.086
3,1038,5.779
2,5074,1.882
3,5074,1.387
2,3844,3.635
3,3844,2.997
2,2087,3.103
3,2087,1.167
1,661,1.018
2,661,2.812
3,661,1.16
2,3863,2.033
3,3863,2.261
3,6086,1.194
2,1120,1.437
3,1120,1.408
2,3271,2.552
3,3271,1.023
2,4601,1.996
3,4601,1.338
2,2949,1.069
3,2949,1.08
2,3859,1.92
3,3859,1.133
3,5684,1.031
2,3776,2.796
3,3776,1.549
3,5705,1.059
2,3147,2.07
3,3147,1.033
2,5285,2.731
3,5285,1.052
2,2099,6.788
3,2099,10.855
2,5429,2.176
3,5429,1.346
2,1573,1.065
3,1573,1.047
3,6405,1.144
2,4050,1.022
3,4050,1.009
3,5750,1.371
1,317,1.011
2,317,1.009
3,317,1.128
2,1934,1.511
2,4085,1.022
3,4085,1.056
3,6357,1.069
2,2679,1.078
3,2679,1.178
1,283,1.017
2,283,2.544
3,283,1.043
2,3632,2.421
3,3632,2.024
2,1166,9.87
3,1166,9.899
2,3246,2.194
3,3246,1.015
2,2208,1.227
3,2208,1.225
2,2074,5.271
3,2074,1.982
3,6134,1.271
2,5585,1.921
3,5585,1.074
2,2714,1.039
2,5587,1.014
3,5587,1.01
2,2677,1.073
3,2677,1.509
2,2938,3.185
3,2938,3.449
2,3792,1.097
3,3792,1.061
2,966,1.428
3,966,1.459
3,5638,1.356
2,4615,2.951
3,4615,1.318
2,1908,2.478
3,1908,1.137
2,690,7.907
3,690,12.055
2,1577,1.072
3,1577,1.028
2,4155,4.628
3,4155,4.006
1,64,1.017
3,64,1.073
2,3103,2.547
3,3103,1.451
1,630,1.033
3,630,1.072
3,6313,1.027
2,1266,1.257
3,1266,1.442
2,5466,2.442
3,5466,1.054
2,4650,2.022
2,2658,2.393
3,2658,1.077
2,4922,1.308
3,5905,1.012
2,3797,1.539
3,3797,1.153
2,1562,1.019
3,1562,1.061
3,5626,1.1
2,1605,4.695
3,1605,2.112
2,1651,8.205
3,1651,14.125
2,3770,2.868
3,3770,1.135
2,4382,1.739
3,4382,1.844
3,6137,1.048
2,2081,4.614
3,2081,1.32
3,6197,1.025
2,810,2.365
3,810,1.594
3,6339,1.035
2,1691,4.967
3,1691,2.877
3,6105,1.039
2,3713,2.943
3,3713,1.024
1,248,1.025
2,248,1.161
3,248,1.049
2,5354,2.158
3,5354,1.029
3,5785,1.508
2,3020,2.179
3,3020,1.031
2,861,2.861
3,861,1.489
3,6135,1.041
2,3777,1.049
1,181,1.037
2,181,5.427
3,181,3.163
2,5061,2.967
3,5061,1.025
2,4215,1.76
3,4215,1.013
2,5044,2.188
3,5044,1.99
2,4273,1.348
3,4273,1.029
2,2755,2.333
3,2755,1.032
2,1193,5.242
3,1193,8.051
2,3804,1.737
3,3804,2.686
3,5687,1.11
2,3762,1.044
3,3762,1.058
2,1088,6.923
3,1088,4.71
2,4715,6.056
3,4715,3.739
3,5608,1.026
1,599,1.012
2,599,2.214
3,599,1.667
3,6400,1.051
2,5035,1.654
3,5035,1.06
2,4436,1.071
3,4436,1.015
2,4675,2.079
3,4675,2.411
2,2725,5.738
3,2725,7.258
2,5250,3.156
3,5250,2.432
2,1752,3.857
2,1160,9.174
3,1160,6.569
3,5902,1.075
2,2449,3.833
3,2449,4.524
2,5253,1.014
3,5253,1.168
2,3319,1.017
3,3319,1.039
2,931,5.355
3,931,6.498
2,4126,1.013
3,4126,1.021
2,2471,1.022
3,2471,1.055
2,1208,5.732
3,1208,3.439
1,272,1.017
2,272,5.574
3,272,3.831
2,1565,3.838
3,1565,1.679
2,3671,1.022
2,3185,3.195
3,3185,1.352
1,331,1.001
2,331,1.493
3,331,1.419
2,5295,2.452
3,5295,1.885
2,5242,3.509
3,5242,2.928
2,1014,2.407
3,1014,1.937
2,3261,1.795
3,6095,1.359
2,3456,2.895
3,3456,1.539
2,4536,2.606
3,5731,1.094
2,2599,1.825
2,858,1.026
3,858,1.019
2,4974,1.724
2,4797,1.912
3,4797,1.56
2,3029,2.011
3,3029,1.111
3,6338,1.024
2,5051,3.151
1,596,1.012
2,596,1.32
3,596,2.079
2,3195,1.709
3,3195,1.013
2,2545,1.022
3,2545,1.012
2,2857,2.385
3,2857,1.186
2,3566,2.048
3,3566,1.25
2,673,1.032
2,5402,3.28
3,5402,1.257
2,930,20.301
3,930,11.493
2,2144,1.403
2,4239,1.264
2,1965,3.261
3,1965,1.078
1,224,1.012
2,224,1.027
3,224,1.399
2,3725,4.472
3,3725,1.994
2,5255,1.163
3,5255,1.203
1,187,1.018
2,187,1.518
2,3873,2.134
3,3873,1.032
2,2991,1.554
3,2991,4.737
2,2492,3.459
3,2492,1.911
1,209,1.012
2,209,3.754
2,1680,1.123
3,1680,1.017
2,2886,1.019
3,2886,1.173
2,2994,1.198
3,2994,1.237
2,2549,5.183
3,2549,4.89
2,3099,1.014
2,1099,4.187
3,1099,3.458
2,1381,3.522
3,1381,1.965
2,5499,1.043
3,5499,1.123
2,808,1.298
3,808,1.229
2,2933,1.924
3,2933,1.017
2,4402,1.801
3,4402,1.389
2,3054,2.306
3,3054,1.49
2,1625,3.516
3,1625,2.006
2,1383,5.009
3,1383,2.795
3,6202,1.046
2,4326,3.694
3,4326,1.262
2,2613,3.546
3,2613,3.219
2,1371,3.287
3,1371,1.613
2,884,1.056
3,884,1.05
2,5192,1.651
3,5192,1.025
2,3245,2.432
3,3245,1.397
2,801,4.699
3,801,3.111
2,3253,3.543
3,3253,2.362
2,1374,3.88
3,1374,2.016
2,2609,2.395
3,2609,1.598
2,3037,2.729
3,3037,1.737
2,4726,1.016
2,2510,2.385
2,2784,3.761
3,2784,3.947
2,3613,2.524
3,3613,1.173
2,5442,2.025
3,5442,1.208
1,602,1.019
2,602,1.182
3,602,1.118
2,708,3.508
3,708,2.733
2,5088,2.31
2,5015,3.057
3,5015,2.662
2,3970,1.013
1,329,1.014
2,329,1.018
3,329,1.034
2,5075,1.112
3,5075,1.049
1,266,1.022
2,266,3.278
3,266,1.598
2,5461,1.075
3,5461,1.207
1,396,1.001
2,396,1.9
2,3126,2.226
3,3126,1.01
1,226,1.026
2,226,2.103
3,226,1.359
2,1324,2.093
3,1324,1.035
2,1200,2.927
1,574,1.009
2,574,1.012
3,574,1.016
2,3196,1.059
3,3196,1.072
2,5388,1.03
2,3985,2.157
3,3985,1.199
1,106,1.073
2,106,3.476
3,106,5.902
1,53,1.016
2,53,2.651
3,53,1.074
1,573,1.018
2,573,2.499
3,573,1.321
1,663,1.022
2,663,3.954
3,663,4.843
2,1387,1.015
3,1387,1.025
2,4019,1.077
3,4019,1.828
2,4204,1.862
3,4204,1.104
2,883,2.029
3,883,1.23
2,2137,2.777
3,2137,1.027
2,4791,7.781
3,4791,12.942
3,6053,1.501
2,5449,3.69
3,5449,1.815
2,5258,1.035
3,5258,1.201
2,2385,4.61
3,2385,7.782
2,677,2.286
3,677,1.223
2,2035,2.404
3,2035,1.568
3,6261,1.012
2,1018,1.012
3,5703,1.05
2,2731,2.287
3,2731,1.048
2,4158,1.106
3,4158,1.119
2,5502,2.311
3,5502,1.037
3,5601,1.308
2,4949,1.744
3,4949,1.043
2,5452,1.903
2,1937,5.128
3,1937,3.175
1,527,1.015
2,527,3.636
3,527,2.741
2,4202,1.344
3,4202,2.127
2,1868,3.764
3,1868,1.305
2,5248,1.018
3,5248,1.095
2,2648,2.124
3,2648,1.061
2,2997,1.33
3,2997,1.477
3,5648,1.286
2,3710,2.315
3,3710,1.061
2,3555,1.049
2,1587,1.374
3,1587,1.117
1,578,1.008
3,578,1.047
2,1238,2.801
3,1238,1.7
2,3407,2.058
2,2154,3.754
3,2154,2.779
2,1584,3.149
3,1584,2.182
2,3266,1.5
3,3266,1.125
1,621,1.017
2,621,2.021
3,621,1.883
2,4224,2.937
3,4224,3.78
2,1470,1.11
3,1470,1.056
2,4748,2.886
3,4748,1.373
2,1889,2.16
3,1889,1.596
2,5283,1.679
3,5283,1.068
2,4260,1.113
2,3076,1.016
3,3076,1.056
2,2320,3.385
3,2320,1.648
2,5530,1.339
3,5530,1.131
2,3244,2.924
3,3244,1.394
2,933,1.219
3,933,1.329
2,5561,2.505
3,5561,1.114
2,863,3.007
3,863,1.618
2,3685,1.02
3,3685,1.018
3,6295,1.01
2,4389,1.018
3,4389,1.015
2,4426,2.956
3,4426,1.026
2,1459,1.187
3,1459,1.016
2,2659,2.372
3,2659,1.623
2,1413,1.02
1,172,1.016
2,172,1.041
2,2189,1.523
3,2189,1.132
2,1437,4.804
3,1437,3.27
2,2454,3.853
3,2454,4.16
2,2822,1.51
3,2822,3.154
3,5685,1.177
2,846,4.738
3,846,3.345
2,3995,2.007
2,5063,1.37
3,5063,1.179
2,2031,6.844
3,2031,4.431
2,5455,1.01
3,5455,1.014
1,546,1.017
2,546,1.023
3,546,1.167
2,5193,2.513
3,5193,3.102
1,392,1.016
2,392,2.258
3,392,1.894
3,5675,1.092
1,497,1.021
2,497,4.191
3,497,3.277
2,2361,1.016
2,3581,1.525
3,3581,1.392
2,4725,1.017
3,4725,1.021
2,2050,1.309
3,2050,1.179
2,3559,1.029
1,141,1.018
2,141,2.326
3,141,1.257
2,3702,2.801
2,3902,1.195
3,3902,1.123
2,1152,7.264
3,1152,6.89
2,2946,3.637
3,2946,4.126
2,993,2.538
3,993,1.027
1,628,1.017
3,628,1.034
2,3753,4.666
3,3753,4.207
2,912,3.879
3,912,3.295
2,5198,2.225
2,950,1.021
3,950,1.017
2,2432,2.949
3,2432,1.339
2,2481,2.839
3,2481,1.713
2,3775,2.438
2,4723,2.08
3,4723,1.028
3,6214,1.033
3,6245,1.024
2,4191,2.519
3,4191,2.035
1,338,1.019
2,338,1.226
3,338,1.613
2,4803,3.565
3,4803,1.33
3,6237,1.013
3,5952,1.043
2,4390,1.013
3,4390,1.045
2,3964,1.28
3,3964,1.257
2,1892,4.076
3,1892,1.799
2,940,8.32
3,940,9.785
2,1213,3.211
3,1213,1.194
3,6100,1.018
2,3693,1.018
3,3693,1.344
1,202,1.097
2,202,3.246
3,202,3.546
2,5462,1.1
3,5462,1.449
2,2779,2.306
2,2172,5.853
2,2506,5.985
3,2506,6.174
2,4972,1.705
3,4972,1.035
2,3867,1.011
2,1215,5.777
3,1215,7.804
2,4023,2.175
3,4023,1.289
2,3828,2.034
3,3828,1.3
2,3048,1.209
2,1826,1.409
3,1826,2.115
2,4324,2.035
3,4324,1.258
2,1228,2.109
3,1228,1.037
3,5605,1.017
2,3747,3.192
3,3747,2.541
1,386,1.012
2,386,2.316
3,386,1.062
2,4249,2.306
2,4375,1.529
3,4375,1.15
2,1385,2.167
3,1385,1.088
3,5693,1.289
2,751,1.02
3,751,1.066
1,115,1.04
2,115,3.347
3,115,1.103
2,3106,2.263
3,3106,1.042
1,399,1.018
2,399,3.07
3,399,2.638
1,591,1.019
2,591,1.104
3,591,1.088
2,3839,2.233
3,3839,3.687
2,3598,3.131
3,3598,2.973
2,2647,3.054
3,2647,1.664
3,6250,1.02
2,3626,2.772
3,3626,1.076
2,4879,1.639
2,5073,1.008
3,5073,1.075
2,4777,2.039
3,4777,1.447
2,4478,1.908
3,4478,1.245
2,1185,1.041
3,1185,1.114
2,4756,4.162
2,3276,1.053
3,3276,1.021
2,3419,1.296
3,3419,1.565
1,549,1.012
2,549,3.715
3,549,2.385
2,1438,4.35
3,1438,4.844
2,1796,3.875
3,1796,1.969
2,2907,2.963
3,2907,5.405
1,273,1.012
2,273,8.12
3,273,7.752
2,1607,3.967
3,1607,5.493
1,310,1.015
2,310,1.622
3,310,1.125
2,1047,8.101
3,1047,2.524
2,4431,1.025
3,4431,1.074
2,1845,2.312
3,1845,1.313
1,154,1.063
2,154,1.099
3,154,1.04
2,1036,7.912
3,1036,5.775
2,1531,4.494
3,1531,2.12
2,2197,1.757
3,2197,1.303
1,371,1.001
3,371,1.018
1,58,1.078
2,58,1.437
3,58,1.337
3,6348,1.046
1,94,1.125
2,94,2.303
2,3934,7.691
3,3934,5.977
1,180,1.038
2,180,1.049
3,180,1.058
3,6107,1.018
2,3768,1.512
3,3768,1.157
2,3008,1.348
3,3008,1.27
2,4535,1.186
2,3166,2.197
3,3166,3.596
3,6366,1.015
3,6138,1.017
2,1369,2.92
1,610,1.039
2,610,2.087
3,610,1.342
2,1542,1.768
3,1542,1.136
2,3870,2.488
3,3870,1.085
2,1988,4.316
3,1988,2.927
2,5174,2.6
3,5174,1.106
2,715,1.992
1,456,1.014
2,456,3.172
3,456,1.554
2,3399,2.968
3,3399,2.273
2,4445,1.184
3,4445,1.06
2,2835,2.623
3,2835,1.932
2,4042,2.307
3,4042,1.06
2,2780,2.033
3,2780,1.138
2,1093,1.329
3,1093,1.282
2,5016,3.624
3,5016,2.383
2,2285,3.577
3,2285,2.125
2,2555,2.739
3,2555,1.736
2,2458,1.38
3,2458,1.272
2,5296,2.402
3,5296,1.134
1,400,1.019
2,400,1.08
3,400,1.121
2,5032,1.051
3,5032,1.131
2,4212,2.813
3,4212,2.242
2,5529,2.804
3,5529,1.087
2,3205,1.436
3,3205,1.02
2,4649,3.382
3,4649,1.58
1,381,1.018
2,381,1.05
3,381,1.051
2,2183,2.845
3,2183,2.156
2,980,3.91
3,980,2.238
2,4730,1.16
3,4730,1.778
2,1360,3.04
3,1360,1.441
2,1106,5.505
3,1106,1.292
1,339,1.015
2,339,1.024
3,339,1.015
2,3551,1.018
3,3551,1.033
2,1141,2.497
3,1141,1.117
3,5848,1.014
2,5143,1.02
3,5143,1.018
3,5808,1.25
2,3887,2.746
3,5667,1.327
3,5621,1.031
2,3098,1.07
3,3098,1.05
3,6069,1.047
2,4509,2.056
3,4509,1.042
2,3101,2.638
3,3101,1.063
2,3553,3.001
3,3553,1.095
2,3512,1.033
3,3512,1.103
1,332,1.035
2,332,3.063
3,332,3.411
1,111,1.019
2,111,4.782
3,111,2.66
2,5428,1.94
3,5428,1.087
3,5698,1.044
3,5955,1.023
2,841,3.267
3,841,2.213
2,1720,2.952
3,1720,2.154
2,2670,1.083
3,2670,1.199
2,2819,1.252
3,2819,1.988
2,4669,1.519
3,4669,1.301
3,5896,1.015
2,5190,1.017
3,5190,1.015
1,366,1.001
2,366,1.82
3,366,1.206
2,2064,1.35
3,2064,1.46
2,3323,5.192
3,3323,5.493
2,1850,3.674
3,1850,1.467
2,666,6.334
3,666,5.219
2,5045,2.052
2,3652,1.638
3,3652,2.757
3,5800,1.042
1,480,1.016
2,480,3.34
3,480,2.904
2,5281,2.511
3,5281,1.184
3,5860,1.032
3,6141,1.035
2,4234,3.695
3,4234,1.719
2,3015,1.022
3,3015,1.053
1,653,1.023
2,653,1.454
3,653,3.258
2,2740,2.677
3,2740,2.438
3,6101,1.025
2,843,15.845
3,843,1.714
2,4578,1.551
3,4578,1.29
2,2430,2.32
3,2430,1.17
2,1747,2.705
3,1747,1.034
2,2712,2.131
3,2712,1.575
2,2283,2.923
3,2283,1.961
2,2926,2.635
3,2926,1.05
2,3237,1.974
3,3237,1.511
2,1821,1.623
3,1821,1.425
3,6342,1.024
2,3660,4.848
3,3660,3.83
2,1249,1.036
3,1249,1.043
2,4668,2.016
3,4668,1.042
2,1220,3.464
3,1220,1.444
3,6071,1.081
2,4990,1.884
3,4990,1.202
3,6187,1.015
2,4259,1.983
3,4259,1.665
2,5246,2.433
3,5246,1.017
2,4816,2.466
3,4816,1.034
2,3075,1.07
3,3075,1.094
2,4966,1.034
3,4966,1.073
2,1791,1.093
3,1791,1.099
3,6378,1.088
1,201,1.016
2,201,1.036
3,201,1.571
3,6035,1.075
3,6379,1.017
1,2,1.013
2,2,11.901
3,2,5.659
2,4923,3.501
3,4923,2.524
2,2186,3.257
3,2186,1.03
2,5211,1.909
2,4656,1.012
3,4656,1.017
3,6143,1.086
3,5789,1.033
3,5977,1.052
2,4855,1.775
2,2379,3.656
3,2379,1.322
2,2459,1.425
2,3080,1.015
